###### GATHER WARNING ######
# NO Gathering method specified ! 
# Thus : if the system is requested to be gathered, 
# the gathering will be done according to the 1st atom of the previous molecule
#                      selected      heavy sasa
# time                    atoms           atoms
   64.000000000     6.916394884     6.916394884
   64.500000000     6.917143582     6.917143582
   65.000000000     6.916215883     6.916215883
   65.500000000     6.917032683     6.917032683
   66.000000000     6.917345685     6.917345685
   66.500000000     6.916681377     6.916681377
   67.000000000     6.916863843     6.916863843
   67.500000000     6.916532589     6.916532589
   68.000000000     6.917424428     6.917424428
   68.500000000     6.917870900     6.917870900
   69.000000000     6.915820381     6.915820381
   69.500000000     6.917036757     6.917036757
   70.000000000     6.915966736     6.915966736
   70.500000000     6.916367314     6.916367314
   71.000000000     6.915939026     6.915939026
   71.500000000     6.915072228     6.915072228
   72.000000000     6.917079165     6.917079165
   72.500000000     6.916735162     6.916735162
   73.000000000     6.916465257     6.916465257
   73.500000000     6.916863351     6.916863351
   74.000000000     6.915166857     6.915166857
   74.500000000     6.915580082     6.915580082
   75.000000000     6.914916610     6.914916610
   75.500000000     6.916776724     6.916776724
   76.000000000     6.914860949     6.914860949
   76.500000000     6.916323185     6.916323185
   77.000000000     6.915097108     6.915097108
   77.500000000     6.912901895     6.912901895
   78.000000000     6.914669270     6.914669270
   78.500000000     6.914968278     6.914968278
   79.000000000     6.914268336     6.914268336
   79.500000000     6.912413971     6.912413971
   80.000000000     6.914501828     6.914501828
   80.500000000     6.914810511     6.914810511
   81.000000000     6.915878952     6.915878952
   81.500000000     6.916571167     6.916571167
   82.000000000     6.915433853     6.915433853
   82.500000000     6.916450608     6.916450608
   83.000000000     6.916543420     6.916543420
   83.500000000     6.913827470     6.913827470
   84.000000000     6.915185790     6.915185790
   84.500000000     6.915583968     6.915583968
   85.000000000     6.914379983     6.914379983
   85.500000000     6.914321270     6.914321270
   86.000000000     6.915094540     6.915094540
   86.500000000     6.915077228     6.915077228
   87.000000000     6.915129827     6.915129827
   87.500000000     6.915515317     6.915515317
   88.000000000     6.914956142     6.914956142
   88.500000000     6.915100638     6.915100638
   89.000000000     6.916067795     6.916067795
   89.500000000     6.917014305     6.917014305
   90.000000000     6.916429184     6.916429184
   90.500000000     6.917393763     6.917393763
   91.000000000     6.917238787     6.917238787
   91.500000000     6.917795472     6.917795472
   92.000000000     6.916159824     6.916159824
   92.500000000     6.916885625     6.916885625
   93.000000000     6.916202927     6.916202927
   93.500000000     6.915510464     6.915510464
   94.000000000     6.915888964     6.915888964
   94.500000000     6.915332067     6.915332067
   95.000000000     6.916093109     6.916093109
   95.500000000     6.915039907     6.915039907
   96.000000000     6.914667145     6.914667145
   96.500000000     6.915612847     6.915612847
   97.000000000     6.915552569     6.915552569
   97.500000000     6.916331172     6.916331172
   98.000000000     6.914725714     6.914725714
   98.500000000     6.915113829     6.915113829
   99.000000000     6.915020202     6.915020202
   99.500000000     6.914230341     6.914230341
#
# ave.             6.9157769417    6.9157769417
#
# average contribution per selected heavy atom
#
#   atom   residue name            SASA      % selected    % sasa atoms
#    1:2    1  ALA    N         0.36404         5.26391         5.26391 
#    1:4    1  ALA   CA         0.36000         5.20554         5.20554 
#    1:5    1  ALA   CB         0.53270         7.70262         7.70262 
#    1:6    1  ALA    C         0.00000         0.00000         0.00000 
#    1:7    1  ALA    O         0.00000         0.00000         0.00000 
#    1:8    2  ALA    N         0.00000         0.00000         0.00000 
#   1:10    2  ALA   CA         0.24131         3.48922         3.48922 
#   1:11    2  ALA   CB         0.53704         7.76549         7.76549 
#   1:12    2  ALA    C         0.00000         0.00000         0.00000 
#   1:13    2  ALA    O         0.00000         0.00000         0.00000 
#   1:14    3  ALA    N         0.00000         0.00000         0.00000 
#   1:16    3  ALA   CA         0.32910         4.75869         4.75869 
#   1:17    3  ALA   CB         0.51053         7.38204         7.38204 
#   1:18    3  ALA    C         0.00052         0.00752         0.00752 
#   1:19    3  ALA    O         0.04000         0.57837         0.57837 
#   1:20    4  ALA    N         0.00000         0.00000         0.00000 
#   1:22    4  ALA   CA         0.28549         4.12808         4.12808 
#   1:23    4  ALA   CB         0.43374         6.27179         6.27179 
#   1:24    4  ALA    C         0.00054         0.00783         0.00783 
#   1:25    4  ALA    O         0.04277         0.61845         0.61845 
#   1:26    5  ALA    N         0.00000         0.00000         0.00000 
#   1:28    5  ALA   CA         0.38428         5.55651         5.55651 
#   1:29    5  ALA   CB         0.32989         4.77009         4.77009 
#   1:30    5  ALA    C         0.00000         0.00000         0.00000 
#   1:31    5  ALA    O         0.19034         2.75225         2.75225 
#   1:32    6  ALA    N         0.00000         0.00000         0.00000 
#   1:34    6  ALA   CA         0.32252         4.66360         4.66360 
#   1:35    6  ALA   CB         0.38923         5.62819         5.62819 
#   1:36    6  ALA    C         0.00000         0.00000         0.00000 
#   1:37    6  ALA    O         0.16942         2.44972         2.44972 
#   1:38    7  ALA    N         0.00000         0.00000         0.00000 
#   1:40    7  ALA   CA         0.34933         5.05127         5.05127 
#   1:41    7  ALA   CB         0.39448         5.70409         5.70409 
#   1:42    7  ALA    C         0.04722         0.68280         0.68280 
#   1:43    7  ALA   O1         0.32976         4.76821         4.76821 
#   1:44    7  ALA   O2         0.33152         4.79373         4.79373 
#
# total                         6.91578       100.00000       100.00000 
