###### GATHER WARNING ######
# NO Gathering method specified ! 
# Thus : if the system is requested to be gathered, 
# the gathering will be done according to the 1st atom of the previous molecule
#                      selected      heavy sasa
# time                    atoms           atoms
   73.000000000    11.411767143    11.411767143
   73.500000000    11.411426086    11.411426086
   74.000000000    11.411056722    11.411056722
   74.500000000    11.413623652    11.413623652
   75.000000000    11.410899051    11.410899051
   75.500000000    11.412529272    11.412529272
   76.000000000    11.415060499    11.415060499
   76.500000000    11.413533869    11.413533869
   77.000000000    11.412026509    11.412026509
   77.500000000    11.411888999    11.411888999
   78.000000000    11.412607447    11.412607447
   78.500000000    11.412393386    11.412393386
   79.000000000    11.406082273    11.406082273
   79.500000000    11.411831444    11.411831444
   80.000000000    11.411680106    11.411680106
   80.500000000    11.411888229    11.411888229
   81.000000000    11.412591381    11.412591381
   81.500000000    11.412821883    11.412821883
   82.000000000    11.413089850    11.413089850
   82.500000000    11.414217231    11.414217231
   83.000000000    11.413191396    11.413191396
   83.500000000    11.414338693    11.414338693
   84.000000000    11.414442256    11.414442256
   84.500000000    11.413760039    11.413760039
   85.000000000    11.414960050    11.414960050
   85.500000000    11.415000977    11.415000977
   86.000000000    11.415955639    11.415955639
   86.500000000    11.414399265    11.414399265
   87.000000000    11.412645268    11.412645268
   87.500000000    11.414076150    11.414076150
   88.000000000    11.415384597    11.415384597
   88.500000000    11.414918438    11.414918438
   89.000000000    11.414675800    11.414675800
   89.500000000    11.414905956    11.414905956
   90.000000000    11.416027634    11.416027634
   90.500000000    11.415453324    11.415453324
   91.000000000    11.416045991    11.416045991
   91.500000000    11.415149457    11.415149457
   92.000000000    11.416616365    11.416616365
   92.500000000    11.415488454    11.415488454
   93.000000000    11.414278222    11.414278222
   93.500000000    11.415204578    11.415204578
   94.000000000    11.413143260    11.413143260
   94.500000000    11.416043641    11.416043641
   95.000000000    11.415145637    11.415145637
   95.500000000    11.415269438    11.415269438
   96.000000000    11.416000898    11.416000898
   96.500000000    11.415577678    11.415577678
   97.000000000    11.414313354    11.414313354
   97.500000000    11.414858520    11.414858520
   98.000000000    11.414632479    11.414632479
   98.500000000    11.416751621    11.416751621
   99.000000000    11.415756815    11.415756815
   99.500000000    11.415608069    11.415608069
#
# ave.            11.4132455130   11.4132455130
#
# average contribution per selected heavy atom
#
#   atom   residue name            SASA      % selected    % sasa atoms
#    1:2    1  ALA    N         0.41777         3.66039         3.66039 
#    1:4    1  ALA   CA         0.54682         4.79110         4.79110 
#    1:5    1  ALA   CB         0.57772         5.06181         5.06181 
#    1:6    1  ALA    C         0.00000         0.00000         0.00000 
#    1:7    1  ALA    O         0.24887         2.18050         2.18050 
#    1:8    2  ALA    N         0.00000         0.00000         0.00000 
#   1:10    2  ALA   CA         0.32524         2.84966         2.84966 
#   1:11    2  ALA   CB         0.55042         4.82267         4.82267 
#   1:12    2  ALA    C         0.00000         0.00000         0.00000 
#   1:13    2  ALA    O         0.23818         2.08684         2.08684 
#   1:14    3  ALA    N         0.00000         0.00000         0.00000 
#   1:16    3  ALA   CA         0.32404         2.83915         2.83915 
#   1:17    3  ALA   CB         0.55173         4.83410         4.83410 
#   1:18    3  ALA    C         0.00000         0.00000         0.00000 
#   1:19    3  ALA    O         0.23992         2.10216         2.10216 
#   1:20    4  ALA    N         0.00000         0.00000         0.00000 
#   1:22    4  ALA   CA         0.32593         2.85575         2.85575 
#   1:23    4  ALA   CB         0.55026         4.82121         4.82121 
#   1:24    4  ALA    C         0.00000         0.00000         0.00000 
#   1:25    4  ALA    O         0.23923         2.09611         2.09611 
#   1:26    5  ALA    N         0.00000         0.00000         0.00000 
#   1:28    5  ALA   CA         0.32411         2.83974         2.83974 
#   1:29    5  ALA   CB         0.55213         4.83764         4.83764 
#   1:30    5  ALA    C         0.00000         0.00000         0.00000 
#   1:31    5  ALA    O         0.23985         2.10147         2.10147 
#   1:32    6  ALA    N         0.00000         0.00000         0.00000 
#   1:34    6  ALA   CA         0.32379         2.83695         2.83695 
#   1:35    6  ALA   CB         0.55121         4.82959         4.82959 
#   1:36    6  ALA    C         0.00000         0.00000         0.00000 
#   1:37    6  ALA    O         0.23931         2.09682         2.09682 
#   1:38    7  ALA    N         0.00000         0.00000         0.00000 
#   1:40    7  ALA   CA         0.32464         2.84445         2.84445 
#   1:41    7  ALA   CB         0.55220         4.83820         4.83820 
#   1:42    7  ALA    C         0.00000         0.00000         0.00000 
#   1:43    7  ALA    O         0.23889         2.09308         2.09308 
#   1:44    8  ALA    N         0.00000         0.00000         0.00000 
#   1:46    8  ALA   CA         0.31723         2.77951         2.77951 
#   1:47    8  ALA   CB         0.55253         4.84115         4.84115 
#   1:48    8  ALA    C         0.00000         0.00000         0.00000 
#   1:49    8  ALA    O         0.23907         2.09465         2.09465 
#   1:50    9  ALA    N         0.00000         0.00000         0.00000 
#   1:52    9  ALA   CA         0.43222         3.78704         3.78704 
#   1:53    9  ALA   CB         0.56700         4.96788         4.96788 
#   1:54    9  ALA    C         0.06922         0.60651         0.60651 
#   1:55    9  ALA   O1         0.38934         3.41130         3.41130 
#   1:56    9  ALA   O2         0.36437         3.19253         3.19253 
#
# total                        11.41325       100.00000       100.00000 
