###### GATHER WARNING ######
# NO Gathering method specified ! 
# Thus : if the system is requested to be gathered, 
# the gathering will be done according to the 1st atom of the previous molecule
#                      selected      heavy sasa
# time                    atoms           atoms
   83.500000000     4.376330071     4.376330071
   84.000000000     4.376271714     4.376271714
   84.500000000     4.374381688     4.374381688
   85.000000000     4.375182688     4.375182688
   85.500000000     4.375255439     4.375255439
   86.000000000     4.373909641     4.373909641
   86.500000000     4.373937979     4.373937979
   87.000000000     4.375033594     4.375033594
   87.500000000     4.374030508     4.374030508
   88.000000000     4.374666084     4.374666084
   88.500000000     4.374565913     4.374565913
   89.000000000     4.375924360     4.375924360
   89.500000000     4.374670995     4.374670995
   90.000000000     4.376335320     4.376335320
   90.500000000     4.375594648     4.375594648
   91.000000000     4.374530396     4.374530396
   91.500000000     4.374310203     4.374310203
   92.000000000     4.374273921     4.374273921
   92.500000000     4.372533415     4.372533415
   93.000000000     4.371674175     4.371674175
   93.500000000     4.376039815     4.376039815
   94.000000000     4.374605911     4.374605911
   94.500000000     4.370801723     4.370801723
   95.000000000     4.370924696     4.370924696
   95.500000000     4.376052630     4.376052630
   96.000000000     4.372202259     4.372202259
   96.500000000     4.373077566     4.373077566
   97.000000000     4.376074466     4.376074466
   97.500000000     4.372048080     4.372048080
   98.000000000     4.374085723     4.374085723
   98.500000000     4.375187896     4.375187896
   99.000000000     4.372917104     4.372917104
   99.500000000     4.374517156     4.374517156
#
# ave.             4.3746646740    4.3746646740
#
# average contribution per selected heavy atom
#
#   atom   residue name            SASA      % selected    % sasa atoms
#    1:2    1  ALA    N         0.40246         9.19983         9.19983 
#    1:4    1  ALA   CA         0.48928        11.18444        11.18444 
#    1:5    1  ALA   CB         0.55395        12.66264        12.66264 
#    1:6    1  ALA    C         0.00111         0.02527         0.02527 
#    1:7    1  ALA    O         0.12647         2.89090         2.89090 
#    1:8    2  ALA    N         0.00000         0.00000         0.00000 
#   1:10    2  ALA   CA         0.40171         9.18262         9.18262 
#   1:11    2  ALA   CB         0.56065        12.81585        12.81585 
#   1:12    2  ALA    C         0.00009         0.00210         0.00210 
#   1:13    2  ALA    O         0.19288         4.40902         4.40902 
#   1:14    3  ALA    N         0.00000         0.00000         0.00000 
#   1:16    3  ALA   CA         0.40666         9.29583         9.29583 
#   1:17    3  ALA   CB         0.51048        11.66906        11.66906 
#   1:18    3  ALA    C         0.05084         1.16205         1.16205 
#   1:19    3  ALA   O1         0.33321         7.61681         7.61681 
#   1:20    3  ALA   O2         0.34488         7.88358         7.88358 
#
# total                         4.37466       100.00000       100.00000 
