###### GATHER WARNING ######
# NO Gathering method specified ! 
# Thus : if the system is requested to be gathered, 
# the gathering will be done according to the 1st atom of the previous molecule
#                      selected      heavy sasa
# time                    atoms           atoms
   58.500000000    12.416782511    12.416782511
   59.000000000    12.417074280    12.417074280
   59.500000000    12.422706905    12.422706905
   60.000000000    12.424365094    12.424365094
   60.500000000    12.422580747    12.422580747
   61.000000000    12.422224701    12.422224701
   61.500000000    12.424621438    12.424621438
   62.000000000    12.424101610    12.424101610
   62.500000000    12.420228597    12.420228597
   63.000000000    12.424072792    12.424072792
   63.500000000    12.421336040    12.421336040
   64.000000000    12.413181958    12.413181958
   64.500000000    12.408938724    12.408938724
   65.000000000    12.424346949    12.424346949
   65.500000000    12.424307232    12.424307232
   66.000000000    12.422945859    12.422945859
   66.500000000    12.422672199    12.422672199
   67.000000000    12.422554286    12.422554286
   67.500000000    12.425173165    12.425173165
   68.000000000    12.425193343    12.425193343
   68.500000000    12.423003615    12.423003615
   69.000000000    12.426783867    12.426783867
   69.500000000    12.422856804    12.422856804
   70.000000000    12.420711579    12.420711579
   70.500000000    12.417523499    12.417523499
   71.000000000    12.422737011    12.422737011
   71.500000000    12.417529641    12.417529641
   72.000000000    12.425262363    12.425262363
   72.500000000    12.425431040    12.425431040
   73.000000000    12.424259961    12.424259961
   73.500000000    12.426458337    12.426458337
   74.000000000    12.425556412    12.425556412
   74.500000000    12.424673487    12.424673487
   75.000000000    12.425147887    12.425147887
   75.500000000    12.423440033    12.423440033
   76.000000000    12.423660201    12.423660201
   76.500000000    12.423479542    12.423479542
   77.000000000    12.422824396    12.422824396
   77.500000000    12.424293511    12.424293511
   78.000000000    12.421163888    12.421163888
   78.500000000    12.423040407    12.423040407
   79.000000000    12.421084959    12.421084959
   79.500000000    12.419666286    12.419666286
   80.000000000    12.422374803    12.422374803
   80.500000000    12.423583586    12.423583586
   81.000000000    12.423627013    12.423627013
   81.500000000    12.423052824    12.423052824
   82.000000000    12.421720489    12.421720489
   82.500000000    12.422701185    12.422701185
   83.000000000    12.423684046    12.423684046
   83.500000000    12.425377990    12.425377990
   84.000000000    12.422634365    12.422634365
   84.500000000    12.423438833    12.423438833
   85.000000000    12.420720313    12.420720313
   85.500000000    12.422914101    12.422914101
   86.000000000    12.423591946    12.423591946
   86.500000000    12.423430105    12.423430105
   87.000000000    12.422866462    12.422866462
   87.500000000    12.418908898    12.418908898
   88.000000000    12.415404242    12.415404242
   88.500000000    12.416660882    12.416660882
   89.000000000    12.419519699    12.419519699
   89.500000000    12.416278743    12.416278743
   90.000000000    12.421566511    12.421566511
   90.500000000    12.424369503    12.424369503
   91.000000000    12.423329921    12.423329921
   91.500000000    12.423410795    12.423410795
   92.000000000    12.425059093    12.425059093
   92.500000000    12.422968993    12.422968993
   93.000000000    12.421774549    12.421774549
   93.500000000    12.424474306    12.424474306
   94.000000000    12.422168043    12.422168043
   94.500000000    12.424482499    12.424482499
   95.000000000    12.423973521    12.423973521
   95.500000000    12.422347790    12.422347790
   96.000000000    12.426300388    12.426300388
   96.500000000    12.424193508    12.424193508
   97.000000000    12.423942793    12.423942793
   97.500000000    12.424752054    12.424752054
   98.000000000    12.425587045    12.425587045
   98.500000000    12.424355900    12.424355900
   99.000000000    12.423584795    12.423584795
   99.500000000    12.423569208    12.423569208
#
# ave.            12.4220248095   12.4220248095
#
# average contribution per selected heavy atom
#
#   atom   residue name            SASA      % selected    % sasa atoms
#    1:2    1  ALA    N         0.47824         3.84996         3.84996 
#    1:4    1  ALA   CA         0.57607         4.63748         4.63748 
#    1:5    1  ALA   CB         0.50937         4.10053         4.10053 
#    1:6    1  ALA    C         0.00000         0.00000         0.00000 
#    1:7    1  ALA    O         0.19544         1.57331         1.57331 
#    1:8    2  ALA    N         0.00000         0.00000         0.00000 
#   1:10    2  ALA   CA         0.43911         3.53497         3.53497 
#   1:11    2  ALA   CB         0.48875         3.93457         3.93457 
#   1:12    2  ALA    C         0.00000         0.00000         0.00000 
#   1:13    2  ALA    O         0.19210         1.54642         1.54642 
#   1:14    3  ALA    N         0.00000         0.00000         0.00000 
#   1:16    3  ALA   CA         0.42348         3.40909         3.40909 
#   1:17    3  ALA   CB         0.49331         3.97122         3.97122 
#   1:18    3  ALA    C         0.00000         0.00000         0.00000 
#   1:19    3  ALA    O         0.18779         1.51173         1.51173 
#   1:20    4  ALA    N         0.00000         0.00000         0.00000 
#   1:22    4  ALA   CA         0.42190         3.39637         3.39637 
#   1:23    4  ALA   CB         0.49268         3.96614         3.96614 
#   1:24    4  ALA    C         0.00000         0.00000         0.00000 
#   1:25    4  ALA    O         0.18628         1.49958         1.49958 
#   1:26    5  ALA    N         0.00000         0.00000         0.00000 
#   1:28    5  ALA   CA         0.42340         3.40844         3.40844 
#   1:29    5  ALA   CB         0.49330         3.97113         3.97113 
#   1:30    5  ALA    C         0.00000         0.00000         0.00000 
#   1:31    5  ALA    O         0.18780         1.51187         1.51187 
#   1:32    6  ALA    N         0.00000         0.00000         0.00000 
#   1:34    6  ALA   CA         0.42178         3.39545         3.39545 
#   1:35    6  ALA   CB         0.49272         3.96654         3.96654 
#   1:36    6  ALA    C         0.00000         0.00000         0.00000 
#   1:37    6  ALA    O         0.18628         1.49958         1.49958 
#   1:38    7  ALA    N         0.00000         0.00000         0.00000 
#   1:40    7  ALA   CA         0.42332         3.40783         3.40783 
#   1:41    7  ALA   CB         0.49323         3.97061         3.97061 
#   1:42    7  ALA    C         0.00000         0.00000         0.00000 
#   1:43    7  ALA    O         0.18784         1.51214         1.51214 
#   1:44    8  ALA    N         0.00000         0.00000         0.00000 
#   1:46    8  ALA   CA         0.42158         3.39380         3.39380 
#   1:47    8  ALA   CB         0.49260         3.96552         3.96552 
#   1:48    8  ALA    C         0.00000         0.00000         0.00000 
#   1:49    8  ALA    O         0.18613         1.49839         1.49839 
#   1:50    9  ALA    N         0.00000         0.00000         0.00000 
#   1:52    9  ALA   CA         0.42303         3.40546         3.40546 
#   1:53    9  ALA   CB         0.49238         3.96373         3.96373 
#   1:54    9  ALA    C         0.00000         0.00000         0.00000 
#   1:55    9  ALA    O         0.18650         1.50135         1.50135 
#   1:56   10  ALA    N         0.00000         0.00000         0.00000 
#   1:58   10  ALA   CA         0.49945         4.02069         4.02069 
#   1:59   10  ALA   CB         0.53210         4.28348         4.28348 
#   1:60   10  ALA    C         0.06250         0.50310         0.50310 
#   1:61   10  ALA   O1         0.39676         3.19403         3.19403 
#   1:62   10  ALA   O2         0.33483         2.69549         2.69549 
#
# total                        12.42202       100.00000       100.00000 
