###### GATHER WARNING ######
# NO Gathering method specified ! 
# Thus : if the system is requested to be gathered, 
# the gathering will be done according to the 1st atom of the previous molecule
#                      selected      heavy sasa
# time                    atoms           atoms
   72.500000000     2.473028638     2.473028638
   73.000000000     2.472455975     2.472455975
   73.500000000     2.472672897     2.472672897
   74.000000000     2.472295019     2.472295019
   74.500000000     2.473091198     2.473091198
   75.000000000     2.472212851     2.472212851
   75.500000000     2.473249854     2.473249854
   76.000000000     2.472768701     2.472768701
   76.500000000     2.472204171     2.472204171
   77.000000000     2.473089373     2.473089373
   77.500000000     2.472242891     2.472242891
   78.000000000     2.472196537     2.472196537
   78.500000000     2.472752020     2.472752020
   79.000000000     2.473109713     2.473109713
   79.500000000     2.472494280     2.472494280
   80.000000000     2.471879323     2.471879323
   80.500000000     2.472146335     2.472146335
   81.000000000     2.472474457     2.472474457
   81.500000000     2.472548748     2.472548748
   82.000000000     2.471456132     2.471456132
   82.500000000     2.472270866     2.472270866
   83.000000000     2.472245521     2.472245521
   83.500000000     2.472213224     2.472213224
   84.000000000     2.473271327     2.473271327
   84.500000000     2.472163995     2.472163995
   85.000000000     2.472336620     2.472336620
   85.500000000     2.472887055     2.472887055
   86.000000000     2.473088771     2.473088771
   86.500000000     2.472778742     2.472778742
   87.000000000     2.473219443     2.473219443
   87.500000000     2.472484337     2.472484337
   88.000000000     2.473296588     2.473296588
   88.500000000     2.473137515     2.473137515
   89.000000000     2.472197302     2.472197302
   89.500000000     2.472866894     2.472866894
   90.000000000     2.472242979     2.472242979
   90.500000000     2.472908131     2.472908131
   91.000000000     2.472061117     2.472061117
   91.500000000     2.472331423     2.472331423
   92.000000000     2.472292202     2.472292202
   92.500000000     2.472934575     2.472934575
   93.000000000     2.472467644     2.472467644
   93.500000000     2.472038890     2.472038890
   94.000000000     2.473064244     2.473064244
   94.500000000     2.472212436     2.472212436
   95.000000000     2.472556342     2.472556342
   95.500000000     2.472194785     2.472194785
   96.000000000     2.472173554     2.472173554
   96.500000000     2.472948443     2.472948443
   97.000000000     2.472162525     2.472162525
   97.500000000     2.472351251     2.472351251
   98.000000000     2.472300126     2.472300126
   98.500000000     2.474307072     2.474307072
   99.000000000     2.472544679     2.472544679
   99.500000000     2.472275713     2.472275713
#
# ave.             2.4725958999    2.4725958999
#
# average contribution per selected heavy atom
#
#   atom   residue name            SASA      % selected    % sasa atoms
#    1:2    1  ALA    N         0.46030        18.61592        18.61592 
#    1:4    1  ALA   CA         0.61431        24.84481        24.84481 
#    1:5    1  ALA   CB         0.58821        23.78912        23.78912 
#    1:6    1  ALA    C         0.05760         2.32948         2.32948 
#    1:7    1  ALA   O1         0.35276        14.26690        14.26690 
#    1:8    1  ALA   O2         0.39942        16.15376        16.15376 
#
# total                         2.47260       100.00000       100.00000 
