###### GATHER WARNING ######
# NO Gathering method specified ! 
# Thus : if the system is requested to be gathered, 
# the gathering will be done according to the 1st atom of the previous molecule
#                      selected      heavy sasa
# time                    atoms           atoms
   92.000000000     6.187602055     6.187602055
   92.500000000     6.187406150     6.187406150
   93.000000000     6.187531246     6.187531246
   93.500000000     6.186971458     6.186971458
   94.000000000     6.187162444     6.187162444
   94.500000000     6.187278457     6.187278457
   95.000000000     6.188497887     6.188497887
   95.500000000     6.188012654     6.188012654
   96.000000000     6.189087852     6.189087852
   96.500000000     6.188723151     6.188723151
   97.000000000     6.186907850     6.186907850
   97.500000000     6.188648878     6.188648878
   98.000000000     6.187677323     6.187677323
   98.500000000     6.188188797     6.188188797
   99.000000000     6.187492565     6.187492565
   99.500000000     6.187735145     6.187735145
#
# ave.             6.1879839202    6.1879839202
#
# average contribution per selected heavy atom
#
#   atom   residue name            SASA      % selected    % sasa atoms
#    1:2    1  ALA    N         0.36734         5.93634         5.93634 
#    1:4    1  ALA   CA         0.35502         5.73722         5.73722 
#    1:5    1  ALA   CB         0.53050         8.57314         8.57314 
#    1:6    1  ALA    C         0.00000         0.00000         0.00000 
#    1:7    1  ALA    O         0.00000         0.00000         0.00000 
#    1:8    2  ALA    N         0.00000         0.00000         0.00000 
#   1:10    2  ALA   CA         0.23522         3.80129         3.80129 
#   1:11    2  ALA   CB         0.54955         8.88100         8.88100 
#   1:12    2  ALA    C         0.00067         0.01085         0.01085 
#   1:13    2  ALA    O         0.00000         0.00000         0.00000 
#   1:14    3  ALA    N         0.00000         0.00000         0.00000 
#   1:16    3  ALA   CA         0.33752         5.45440         5.45440 
#   1:17    3  ALA   CB         0.50243         8.11937         8.11937 
#   1:18    3  ALA    C         0.00022         0.00357         0.00357 
#   1:19    3  ALA    O         0.10201         1.64844         1.64844 
#   1:20    4  ALA    N         0.00000         0.00000         0.00000 
#   1:22    4  ALA   CA         0.34048         5.50223         5.50223 
#   1:23    4  ALA   CB         0.44038         7.11662         7.11662 
#   1:24    4  ALA    C         0.00000         0.00000         0.00000 
#   1:25    4  ALA    O         0.16037         2.59162         2.59162 
#   1:26    5  ALA    N         0.00000         0.00000         0.00000 
#   1:28    5  ALA   CA         0.34443         5.56606         5.56606 
#   1:29    5  ALA   CB         0.33245         5.37258         5.37258 
#   1:30    5  ALA    C         0.00000         0.00000         0.00000 
#   1:31    5  ALA    O         0.19692         3.18231         3.18231 
#   1:32    6  ALA    N         0.00000         0.00000         0.00000 
#   1:34    6  ALA   CA         0.33473         5.40935         5.40935 
#   1:35    6  ALA   CB         0.36427         5.88678         5.88678 
#   1:36    6  ALA    C         0.04587         0.74124         0.74124 
#   1:37    6  ALA   O1         0.33727         5.45034         5.45034 
#   1:38    6  ALA   O2         0.31034         5.01525         5.01525 
#
# total                         6.18798       100.00000       100.00000 
